0x80003100 __check_pad3
0x80170e2c CalculateOrbitZBasedDistance__7CPlayerF16EPlayerOrbitType
0x80170eb8 GetHUDOrbitTargetPosition__7CPlayerCFv
0x801712d8 UpdateOrbitFixedPosition__7CPlayerFv
0x8017137c SetOrbitPosition__7CPlayerFfR13CStateManager
0x80171f6c FindAimTargetId__7CPlayerFR13CStateManager
0x801726d0 FindOrbitTargetId__7CPlayerFR13CStateManager
0x80173be8 UpdateOrbitModeTimer__7CPlayerFf
0x80173c1c UpdateOrbitZone__7CPlayerFR13CStateManager
0x80175340 BuildNearListBox__FbRC12CTransform4ffff
0x80177d80 CanBlock__14CGameCollisionFRC13CMaterialListRC9CVector3f
0x80177e40 IsFloor__14CGameCollisionFRC13CMaterialListRC9CVector3f
0x80177e88 CollisionImpulseFiniteVsInfinite__Ffff
0x80177ea0 CollisionImpulseFiniteVsFinite__Fffff
0x8017982c DetectCollision_Cached_Moving__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>9CVector3fR9TUniqueIdR14CCollisionInfoRd
0x80179924 DetectCollision_Cached__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>R9TUniqueIdR18CCollisionInfoList
0x801799e4 DetectCollision__14CGameCollisionFRC13CStateManagerRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>R9TUniqueIdR18CCollisionInfoList
0x8017b608 RemoveNormalComponent__15CGroundMovementFRC9CVector3fR9CVector3f
0x8017b838 RemovePositiveZComponentFromNormal__FR9CVector3f
0x8017cee0 CollisionDamping__15CGroundMovementFRC9CVector3fRC9CVector3fRC9CVector3fff
0x8017e938 StopRumble__13CNewIntroBossFR13CStateManager
0x8017e980 DeleteBeam__13CNewIntroBossFR13CStateManager
0x8017ea44 GetRenderBounds__13CNewIntroBossCFRC12CTransform4f
0x8017f85c AIStage__13CNewIntroBossFR13CStateManagerf
0x8017f8b0 InAttackPosition__13CNewIntroBossFR13CStateManagerf
0x8017f920 ShouldAttack__13CNewIntroBossFR13CStateManagerf
0x8017fd28 ShouldTurn__13CNewIntroBossFR13CStateManagerf
0x80180a88 GetGenerateForHealth__13CNewIntroBossCFRC13CStateManager
0x80180d04 Unload__11CPhazonBeamFR13CStateManager
0x80180d50 Load__11CPhazonBeamFb
0x80180e0c StopBeam__11CPhazonBeamFR13CStateManagerb
0x80180e48 UpdateBeam__11CPhazonBeamFfRC12CTransform4fRC9CVector3fR13CStateManager
0x801815d8 DrawMuzzleFx__11CPhazonBeamCFRC13CStateManager
0x80181624 UpdateGunFx__11CPhazonBeamFbfRC13CStateManagerRC12CTransform4f
0x801816c0 PostRenderGunFx__11CPhazonBeamFRC13CStateManagerRC12CTransform4f
0x801817f4 ReInitVariables__11CPhazonBeamFv
0x80181bb0 GetLocked__21CScriptTargetingPointCFv
0x801830c8 Start__11CBSWallHangFR15CBodyControllerR13CStateManager
0x80183270 ApplyAnimationDeltas__11CBSWallHangCFv
0x8018347c AddToRenderer__14CScriptEMPulseCFRC14CFrustumPlanesRC13CStateManager
0x8018362c CalculateRenderBounds__14CScriptEMPulseFv
0x80183700 CalculateBoundingBox__14CScriptEMPulseCFv
0x80183768 Think__14CScriptEMPulseFfR13CStateManager
0x80183c68 SetBossParams__23CHudBossEnergyInterfaceFbRCQ24rstl66basic_string<w,Q24rstl14char_traits<w>,Q24rstl17rmemory_allocator>
0x8018435c SetFlashMagnitude__19CHudEnergyInterfaceFf
0x801847dc XRayEnergyCoordFunc__19CHudEnergyInterfaceFf
0x801848d0 BossEnergyCoordFunc__23CHudBossEnergyInterfaceFf
0x80184900 sub_80190784
0x80185424 Update__19CHudHelmetInterfaceFf
0x80185524 AddHelmetLightValue__19CHudHelmetInterfaceFf
0x80185580 UpdateCameraDebugSettings__19CHudHelmetInterfaceFfff
0x8018565c UpdateVisibility__19CHudHelmetInterfaceFv
0x80185768 SetIsVisibleDebug__19CHudHelmetInterfaceFbb
0x80186238 UpdateVisibility__20CHudMissileInterfaceFRC13CStateManager
0x801862d4 SetIsVisibleGame__20CHudMissileInterfaceFbRC13CStateManager
0x80186828 XRayMissileBarCoordFunc__20CHudMissileInterfaceFf
0x80186940 CombatMissileBarCoordFunc__20CHudMissileInterfaceFf
0x80186970 DoDrawRadarPaint__18CHudRadarInterfaceCFf
0x80186a54 DrawRadarPaint__18CHudRadarInterfaceCFRC9CVector3fffRCQ218CHudRadarInterface20SRadarPaintDrawParms
0x80187404 SetIsVisibleGame__18CHudRadarInterfaceFb
0x80188150 XRayThreatBarCoordFunc__19CHudThreatInterfaceFf
0x8018825c CombatThreatBarCoordFunc__19CHudThreatInterfaceFf
0x801884b4 SetIsVisibleGame__17CHudVisorBeamMenuFb
0x80188dac UpdateHudAlpha__17CHudVisorBeamMenuFf
0x80189e40 sub_801959a4
0x8018a544 sub_80196064
0x8018b608 SetDecoRotation__21CHudDecoInterfaceXrayFf
0x8018bb28 Update__23CHudDecoInterfaceCombatFfRC13CStateManager
0x8018bbf8 SetDamageTransform__23CHudDecoInterfaceCombatFRC9CMatrix3fRC9CVector3f
0x8018bcc4 UpdateVisibility__23CHudDecoInterfaceCombatFv
0x8018d194 AddToRenderer__13CFlameThrowerCFRC14CFrustumPlanesRC13CStateManager
0x8018e054 SetCollisionResultData__15CBeamProjectileFQ215CBeamProjectile11EDamageTypeRC14CRayCastResult
0x8018e0e8 CalculateRenderBounds__15CBeamProjectileFv
0x80191f4c RenderCleanup__15CFluidPlaneDoorCFv
0x80192804 DisableAuxCallbacks__20CScriptRoomAcousticsFv
0x80192834 EnableAuxCallbacks__20CScriptRoomAcousticsFv
0x80192c9c __sinit_CScriptRoomAcoustics_cpp
0x80192cdc GetSortingBounds__12CIceSheegothCFRC12CTransform4f
0x80193144 sub_8019eed4
0x801936e0 sub_8019f4a0
0x80193700 sub_8019f4c0
0x80193808 GetCollisionResponseType__12CIceSheegothCFRC9CVector3fRC9CVector3fRC11CWeaponModei
0x80195300 sub_801a1240
0x801954c4 sub_801a1404
0x80195fa8 sub_801a1f78
0x801981b8 AggressionCheck__12CIceSheegothR13CStateManagerf
0x80198230 ShouldTurn__12CIceSheegothR13CStateManagerf
0x80198330 ShouldFire__12CIceSheegothR13CStateManagerf
0x8019848c ShouldDoubleSnap__12CIceSheegothR13CStateManagerf
0x801985a8 ShouldSpecialAttack__12CIceSheegothR13CStateManagerf
0x8019871c ShouldAttack__12CIceSheegothR13CStateManagerf
0x801989f0 TooClose__12CIceSheegothR13CStateManagerf
0x8019ad88 __ct__16CIceSheegothDataFR16CIceSheegothData
0x8019b174 __ct__16CIceSheegothDataFR12CInputStreami
0x8019b43c GetWRLocatorTransform__22CCollisionActorManagerFRC9CAnimData6CSegIdRC12CTransform4fRC12CTransform4f
0x8019c890 ScaleAllBounds__26CJointCollisionDescriptionFRC9CVector3f
0x8019cb80 sub_801a9328
0x8019ce88 GetPrimitiveTransform__15CCollisionActorCFv
0x8019cef8 sub_801a96ac
0x8019cf24 Touch__15CCollisionActorFR6CActorR13CStateManager
0x8019dec4 __sinit_CCollisionActor_cpp
0x8019e754 PumpBeamModel__18CScriptPlayerActorFRC13CStateManager
0x8019edf4 SetupOnlineModelData__18CScriptPlayerActorFv
0x8019f010 AddToRenderer__18CScriptPlayerActorCFRC14CFrustumPlanesRC13CStateManager
0x8019f074 TouchModels_Internal__18CScriptPlayerActorFRC13CStateManager
0x801a0f14 GetMaxXError__10CBurstFireCFv
0x801a1004 GetError__10CBurstFireCFff
0x801a113c Update__10CBurstFireFR13CStateManagerf
0x801a13d4 AddToRenderer__17CFlaahgraRendererCFRC14CFrustumPlanesRC13CStateManager
0x801a180c sub_801ae284
0x801a24b8 sub_801aef5c
0x801a258c sub_801af030
0x801a2628 sub_801af0cc
0x801a26b0 sub_801af154
0x801a26e4 sub_801af188
0x801a2d6c sub_801af85c
0x801a5694 FadeIn__9CFlaahgraFR13CStateManager9EStateMsgf
0x801a5938 BreakAttack__9CFlaahgraFR13CStateManagerf
0x801a5968 ShouldFire__9CFlaahgraFR13CStateManagerf
0x801a5ab8 ShouldAttack__9CFlaahgraFR13CStateManagerf
0x801a5d44 AIStage__9CFlaahgraFR13CStateManagerf
0x801a6ee8 Think__9CFlaahgraFfR13CStateManager
0x801a6ff4 PreThink__9CFlaahgraFfR13CStateManager
0x801a7948 __ct__13CFlaahgraDataFRC13CFlaahgraData
0x801a7b74 __ct__13CFlaahgraDataFR12CInputStream
0x801a7ee8 __sinit_CFlaahgra_cpp
0x801a8058 RemoveEnergyDrainSource__18CPlayerEnergyDrainF9TUniqueId
0x801aa488 pointInSphere__FRC7CSphereRC9CVector3f
0x801aae18 Render__10CIceImpactCFRC13CStateManager
0x801ab52c GetWorldPositionForCell__11CMarkerGridCFUiUiUi
0x801ab95c SetValue__11CMarkerGridFUiUiUiUi
0x801aba50 GetValue__11CMarkerGridCFUiUiUi
0x801aba84 __ct__11CMarkerGridFRC6CAABox
0x801abc0c IsQualified__20CPlatformAndDoorListFRC7CEntity
0x801ac0d4 FreeComboVoiceId__10CAuxWeaponFv
0x801ad32c DrawClipCube__FRC6CAABox
0x801aec00 Load__10CGunWeaponFR13CStateManagerb
0x801aece4 TouchHolo__10CGunWeaponFRC13CStateManager
0x801aed18 Touch__10CGunWeaponFRC13CStateManager
0x801aef98 sub_801bc074
0x801af97c sub_801bca3c
0x801afbb4 PostRenderGunFx__10CGunWeaponFRC13CStateManagerRC12CTransform4f
0x801b02dc LoadMuzzleFx__10CGunWeaponFf
0x801b0428 GetWeaponInfo__10CGunWeaponCFv
0x801b0784 sub_801bd8ac
0x801b22c0 UpdateFx__11CWaveBusterFRC12CTransform4ffR13CStateManager
0x801b3ab8 __sinit_CWaveBuster_cpp
0x801b4130 sub_801c1658
0x801b46b0 sub_801c1c04
0x801b46d0 sub_801c1c24
0x801b496c sub_801c1ec0
0x801b78b8 InAttackPosition__12CMetroidBetaFR13CStateManager9EStateMsgf
0x801b7edc sub_801c5500
0x801b88a8 Render__12CMetroidBetaCFRC13CStateManager
0x801b8ed8 Think__12CMetroidBetaFfR13CStateManager
0x801b9958 sub_801c7030
0x801b9b74 __ct__16CMetroidBetaDataFR12CInputStream
0x801b9c78 __sinit_CMetroidBeta_cpp
0x801bbf0c __ct__15CPathFindSearchFP7CPFAreaUiff
0x801bbf40 __ct__11CPFOpenListFv
0x801bc39c FitThroughLink2d__9CPFRegionCFRC9CVector3fRC7CPFLinkRC9CVector3ff
0x801bc604 GetLinkMidPoint__9CPFRegionCFRC7CPFLink
0x801bc674 DropToGround__9CPFRegionCFR9CVector3f
0x801bcfd4 PointHeight__9CPFRegionCFRC9CVector3f
0x801bd184 __ct__9CPFRegionFv
0x801bd2e4 FAudioGroupSetLocDataFactory__FRC10SObjectTagR12CInputStreamRC15CVParamTransfer
0x801bd6a4 PathExists__7CPFAreaCFPC9CPFRegionPC9CPFRegionUi
0x801be6cc IsPointInsidePaddedAABox__13CPFAreaOctreeCFRC9CVector3ff
0x801be760 push_back__Q24rstl54reserved_vector<P31prereserved_vector<P9CPFRegion>,32>FRCP31prereserved_vector<P9CPFRegion>
0x801bea58 GetChildIndex__13CPFAreaOctreeCFRC9CVector3f
0x801bf1a0 SegmentOver__15CPathFindSearchCFRC9CVector3f
0x801bf288 ReturnToBasePosition__14CGunControllerFR13CStateManager
0x801bf42c Reset__14CGunControllerFv
0x801bf978 LoadFidgetAnimAsync__14CGunControllerFR13CStateManageriii
0x801bfc68 EnterFidget__14CGunControllerFR13CStateManageriii
0x801bfd9c __ct__14CGunControllerFR10CModelData
0x801c01d8 __ct__11CGSFreeLookFv
0x801c05c0 __ct__12CGSComboFireFv
0x801c07c4 SetBombParams__17CHudBallInterfaceFiiibbb
0x801c1564 ApplyContainment__10CFishCloudFRQ210CFishCloud5CBoidRC6CAABox
0x801c167c ApplyAttraction__10CFishCloudFRQ210CFishCloud5CBoidRC9CVector3fff
0x801c1798 ApplySeparation__10CFishCloudFRQ210CFishCloud5CBoidRC9CVector3fff
0x801c1970 ApplyCohesion__10CFishCloudFRQ210CFishCloud5CBoidRC9CVector3fff
0x801c1b70 sub_801cf4e4
0x801c2f3c sub_801d0978
0x801c4a40 GetUntransformedBoundingBox__10CFishCloudCFv
0x801c4aa8 GetBoundingBox__10CFishCloudCFv
0x801c5af4 __ct__Q210CFishCloud5CBoidFRC9CVector3fRC9CVector3ff
0x801c5b3c __lt__Q210CFishCloud15CModifierSourceCFRCQ210CFishCloud15CModifierSource
0x801c5b6c __ct__Q210CFishCloud15CModifierSourceFRC9TUniqueIdbff
0x801c63d0 __ct__11CHealthInfoFR12CInputStream
0x801c66e0 SetTotalPlayTime__10CGameStateFd
0x801c6750 SetCurrentWorldId__10CGameStateFUi
0x801c6794 GetCurrentWorldState__10CGameStateCFv
0x801c69c0 sub_801d4404
0x801c7180 InitializeMemoryStates__10CGameStateFv
0x801c7970 SetDesiredAreaAssetId__11CWorldStateFUi
0x801c79cc PutTo__11CWorldStateFR16CMemoryStreamOut
0x801c7ca4 __ct__11CWorldStateFUi
0x801c8344 __ct__14CSystemOptionsFRC12CInputStream
0x801c88e0 __ct__14CSystemOptionsFv
0x801c8e6c Render__17CScriptVisorFlareCFRC13CStateManager
0x801c8eb4 AddToRenderer__17CScriptVisorFlareCFRC14CFrustumPlanesRC13CStateManager
0x801c8f3c PreRender__17CScriptVisorFlareFR13CStateManagerRC14CFrustumPlanes
0x801c8fb4 Think__17CScriptVisorFlareFfR13CStateManager
0x801c9364 AcceptScriptMsg__22CScriptWorldTeleporterF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x801ca298 KnockBack__9CJellyZapFRC9CVector3fR13CStateManagerRC11CDamageInfo14EKnockBackTypef
0x801ca708 AddRepulsor__9CJellyZapFR13CStateManager
0x801ca754 AddAttractor__9CJellyZapFR13CStateManager
0x801caa80 GameInfoManager::IsPossibleCupMatch( (void))
0x801cb04c InDetectionRange__9CJellyZapFR13CStateManagerf
0x801cb82c EnterFidget__10CGunMotionFR13CStateManagerQ28SamusGun11EFidgetTypei
0x801cb868 BasePosition__10CGunMotionFb
0x801cb900 ReturnToDefault__10CGunMotionFR13CStateManager
0x801cb928 Draw__10CGunMotionCFRC13CStateManagerRC12CTransform4f
0x801cbec8 __ct__10CGunMotionFUiRC9CVector3f
0x801cc280 GetBodyStateTransition__10CABSFlinchFfR15CBodyController
0x801cc2bc UpdateBody__10CABSFlinchFfR15CBodyControllerR13CStateManager
0x801cc360 Start__10CABSFlinchFR15CBodyControllerR13CStateManager
0x801cca1c Start__7CABSAimFR15CBodyControllerR13CStateManager
0x801cd5ac GetSortingBounds__8CThardusCFRC12CTransform4f
0x801cdaf0 sub_801dbe04
0x801ce118 sub_801dc42c
0x801ce17c sub_801dc490
0x801ce198 sub_801dc4ac
0x801ce1d4 sub_801dc4e8
0x801ce7f8 sub_801dcb18
0x801d06b4 Render__8CThardusCFRC13CStateManager
0x801d0ed8 ShouldTurn__8CThardusFR13CStateManagerf
0x801d0fd0 sub_801df4a8
0x801d1004 ShouldMove__8CThardusFR13CStateManagerf
0x801d10e0 InRange__8CThardusFR13CStateManagerf
0x801d4e2c UsePhazonModel__16CDestroyableRockFv
0x801d4e64 TakeDamage__16CDestroyableRockFRC9CVector3ff
0x801d5698 __sinit_CThardus_cpp
0x801d56c8 GetAshyTexture__20CActorModelParticlesFR5CActor
0x801d5810 UpdateLoad__20CActorModelParticlesFv
0x801d58b8 DecrementDependency__20CActorModelParticlesF11EDependency
0x801d5948 IncrementDependency__20CActorModelParticlesFi
0x801d65e8 SetupHook__20CActorModelParticlesCF9TUniqueId
0x801d6bf8 GetNextBestPt__FiPC9CVector3fiR9CRandom16
0x801d6ce8 RemoveRainSplashGenerator__20CActorModelParticlesFR6CActor
0x801d6d48 __as__Q24rstl32auto_ptr<20CRainSplashGenerator>FRCQ24rstl32auto_ptr<20CRainSplashGenerator>
0x801d6eec StopThermalHotParticles__20CActorModelParticlesFR5CActor
0x801d6f98 LightDudeOnFire__20CActorModelParticlesFR5CActor
0x801d6ff8 StopElectric__20CActorModelParticlesFR5CActor
0x801d7850 Unlock__Q220CActorModelParticles5CItemF11EDependency
0x801d78ac EnsureLoaded__Q220CActorModelParticles5CItemFi
0x801d7d40 sub_801e66e8
0x801d8898 sub_801e7240
0x801d9100 Decrement__Q220CActorModelParticles10Dependency
0x801d9138 Increment__Q220CActorModelParticles10Dependency
0x801d9a28 KillBoid__17CWallCrawlerSwarmFRQ217CWallCrawlerSwarm5CBoidR13CStateManagerff
0x801d9b18 sub_801e8564
0x801d9b80 sub_801e85cc
0x801d9eb4 sub_801e88f4
0x801dac00 ApplyCohesion__17CWallCrawlerSwarmFRQ217CWallCrawlerSwarm5CBoidRC9CVector3fffR9CVector3f
0x801dae04 ApplySeparation__17CWallCrawlerSwarmFRQ217CWallCrawlerSwarm5CBoidRC9CVector3fffR9CVector3f
0x801dbb58 HardwareLight__17CWallCrawlerSwarmCFRC13CStateManagerRC6CAABox
0x801dbd58 BoxForPosition__17CWallCrawlerSwarmCFiiif
0x801de87c ProjectVectorToPlane__17CWallCrawlerSwarmFRC9CVector3fRC9CVector3f
0x801de8c8 ProjectPointToPlane__17CWallCrawlerSwarmFRC9CVector3fRC9CVector3fRC9CVector3f
0x801de984 GetBoundingBox__17CWallCrawlerSwarmCFv
0x801e0774 __ct__Q217CWallCrawlerSwarm5CBoidFRC12CTransform4fUi
0x801e2428 Inside__17CFlaahgraTentacleFR13CStateManagerf
0x801e2794 sub_801f16f8
0x801e2a20 LoadAnimAsync__9CGSFidgetFR9CAnimDataiiiR13CStateManager
0x801e2b6c SetAnim__9CGSFidgetFR9CAnimDataiiiR13CStateManager
0x801e2db8 __ct__9CGSFidgetFv
0x801e2e38 StopAnimation__12CABSReactionFR15CBodyController
0x801e2e88 GetBodyStateTransition__12CABSReactionFfR15CBodyController
0x801e2ed0 HasIceBreakoutState__15CBodyControllerFv
0x801e3144 Start__12CABSReactionFR15CBodyControllerR13CStateManager
0x801e3304 ExplosionFinished__Q220CIceAttackProjectile12CTrailObjectCFv
0x801e3364 AddToRenderer__Q220CIceAttackProjectile12CTrailObjectCFRC14CFrustumPlanesRC13CStateManager
0x801e38e0 StartExplosion__Q220CIceAttackProjectile12CTrailObjectFP11CElementGenR13CStateManager
0x801e3a6c __ct__Q220CIceAttackProjectile12CTrailObjectFP11CElementGen9TUniqueIdRC9CVector3fRC9CVector3fRC9CVector3f
0x801e4b2c sub_801f3a84
0x801e4c04 sub_801f3b5c
0x801e59a0 Random__10CPatternedFR13CStateManagerf
0x801e7368 RandomDelay__10CPatternedFR13CStateManagerf
0x801e7518 NoPathNodes__10CPatternedFR13CStateManagerf
0x801e7734 PathFound__10CPatternedFR13CStateManagerf
0x801e77a8 PathOver__10CPatternedFR13CStateManagerf
0x801e7860 Landed__10CPatternedFR13CStateManagerf
0x801e7a5c SpotPlayer__10CPatternedFR13CStateManagerf
0x801e7b44 Leash__10CPatternedFR13CStateManagerf
0x801e7bcc InDetectionRange__10CPatternedFR13CStateManagerf
0x801e7d2c InRange__10CPatternedFR13CStateManagerf
0x801e8c08 sub_801f7cb4
0x801e9d00 PreRender__13CFlyingPirateFR13CStateManagerRC14CFrustumPlanes
0x801eaafc AnimOver__13CFlyingPirateFR13CStateManagerf
0x801ead5c Stuck__13CFlyingPirateFR13CStateManagerf
0x801eb290 InPosition__13CFlyingPirateFR13CStateManagerf
0x801eb780 ShouldDodge__13CFlyingPirateFR13CStateManagerf
0x801ec4b8 InRange__13CFlyingPirateFR13CStateManagerf
0x801ec51c SpotPlayer__13CFlyingPirateFR13CStateManagerf
0x801ec79c ShouldAttack__13CFlyingPirateFR13CStateManagerf
0x801ecab0 CoverCheck__13CFlyingPirateFR13CStateManagerf
0x801ee818 UpdateCantSeePlayer__13CFlyingPirateFR13CStateManager
0x801ef228 sub_801fe438
0x801f3404 GetMapWorldDataByWorldId__12CMapUniverseFUi
0x801f44dc sub_80203720
0x801f4500 __ct__Q212CMapUniverse18CMapObjectSortInfoFfiii6CColor6CColor
0x801f46fc sub_80203940
0x801f4bc8 sub_80203e40
0x801f5234 sub_802045a8
0x801f5c20 ShouldAttack__22CThardusRockProjectileFR13CStateManagerf
0x801f5c54 ShouldMove__22CThardusRockProjectileFR13CStateManagerf
0x801f76d4 InputDisabled__16CInventoryScreenCFv
0x801f80d0 GetRightTableCount__14COptionsScreenCFv
0x801f80ec ShouldRightTableAdvance__16CInventoryScreenFv
0x801f89c8 GetCameraYBias__16CInventoryScreenCFv
0x801f8b98 sub_80207e74
0x801f8dc0 sub_8020809c
0x801f8f08 sub_802081e4
0x801f98b4 __ct__11CVisorFlareFQ211CVisorFlare10EBlendModebfffRCQ24rstl60vector<Q211CVisorFlare9CFlareDef,Q24rstl17rmemory_allocator>
0x801f9984 __ct__Q211CVisorFlare9CFlareDefFRC17TToken<8CTexture>ffUi
0x801f9c68 Think__15CFlaahgraPlantsFfR13CStateManager
0x801f9d00 AddToRenderer__15CFlaahgraPlantsCFRC14CFrustumPlanesRC13CStateManager
0x801fa698 StartTextFadeOut__18CWorldTransManagerFv
0x801fb200 sub_8020a1dc
0x801fb25c sub_8020a238
0x801fb2c8 DrawDisabled__18CWorldTransManagerCFv
0x801fb7c4 DrawSecondPass__18CWorldTransManagerCFv
0x801fc3dc StartTransition__18CWorldTransManagerFv
0x801fd1e8 StopInternal__11CScriptMidiFf
0x801fd23c Stop__11CScriptMidiFR13CStateManagerf
0x801fd2f8 Play__11CScriptMidiFR13CStateManagerf
0x801fd474 sub_8020c440
0x801fd5b4 sub_8020c5b8
0x801fd890 __pl__4rstlFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>c
0x801fdb84 sub_8020cabc
0x801fdcac StopStream__20CScriptStreamedMusicFR13CStateManager
0x801fdce4 StartStream__20CScriptStreamedMusicFR13CStateManager
0x801fdd30 sub_8020cc68
0x801fddb4 Stop__20CScriptStreamedMusicFR13CStateManager
0x801fe030 sub_8020cfa0
0x801fe0e8 IsOneShot__20CScriptStreamedMusicFb
0x801fe14c sub_8020d0bc
0x801fe62c AddLengthConstraint__8CRagDollFii
0x801fe8bc Update__Q28CRagDoll23CRagDollPlaneConstraintFv
0x801fecbc Update__8CRagDollFR13CStateManagerff
0x802006dc SetSfxVolume__12CGameOptionsFib
0x80200760 SetScreenStretch__12CGameOptionsFib
0x802007d8 SetScreenPositionY__12CGameOptionsFib
0x80200850 SetScreenPositionX__12CGameOptionsFib
0x802008c8 TuneScreenBrightness__12CGameOptionsFv
0x8020090c SetScreenBrightness__12CGameOptionsFib
0x80200a7c ResetToDefaults__12CGameOptionsFv
0x8020156c sub_8021059c
0x802017a4 sub_802107ec
0x802019f0 CalcRainPitch__Ff
0x80201d60 __TRK_reset
0x802022d8 BlankFirstSnowflakeMip__13CEnvFxManagerFR8CTexture
0x802023e0 GetParticleBoundsToWorldTransform__13CEnvFxManagerCFv
0x80203da8 sub_80212f54
0x802041ec GetParticleBoundsToWorldScale__13CEnvFxManagerCFv
0x802057b0 ResolveCollisionWithWorld__17CEnergyProjectileFRC14CRayCastResultR13CStateManager
0x80206a84 StopProjectile__17CEnergyProjectileFR13CStateManager
0x80206d00 __sinit_CEnergyProjectile_cpp
0x80208610 sub_80217b48
0x80208ca8 sub_802181e0
0x80208f7c sub_802184b4
0x8020adf8 sub_8021a3a8
0x8020c9a4 __ct__20CScriptGunTurretDataFRC20CScriptGunTurretData
0x8020cdb0 __sinit_CScriptGunTurret_cpp
0x8020d100 PredictInterceptPos__15CProjectileInfoFRC9CVector3fRC9CVector3fRC7CPlayerbf
0x8020d168 GetProjectileSpeed__15CProjectileInfoCFv
0x8020d224 sub_8021c8a0
0x8020d2bc __ct__15CProjectileInfoFUiRC11CDamageInfo
0x8020e260 __ct__19CInGameTweakManagerFv
0x8020eb60 sub_8021e2fc
0x8020f41c sub_8021ebd0
0x80210648 sub_8021ff40
0x80210780 sub_80220078
0x80211678 Patrol__9CBabygothFR13CStateManager9EStateMsgf
0x802128d8 ShouldFire__9CBabygothFR13CStateManagerf
0x80212a1c ShouldSpecialAttack__9CBabygothFR13CStateManagerf
0x80212dfc LineOfSight__9CBabygothFR13CStateManagerf
0x80212f48 InMaxRange__9CBabygothFR13CStateManagerf
0x80212fc4 AggressionCheck__9CBabygothFR13CStateManagerf
0x80212ff8 TooClose__9CBabygothFR13CStateManagerf
0x8021377c GetOrigin__9CBabygothCFv
0x80213880 Listen__9CBabygothFRC9CVector3f16EListenNoiseType
0x80213b10 PreRender__9CBabygothFR13CStateManagerRC14CFrustumPlanes
0x80214178 Think__9CBabygothFfR13CStateManager
0x80214fd8 __ct__13CBabygothDataFRC13CBabygothData
0x802152d4 __ct__13CBabygothDataFR12CInputStream
0x80215490 Death__8CEyeBallFRC9CVector3fR13CStateManager
0x80215530 sub_80225060
0x80215d34 PreRender__8CEyeBallFR13CStateManagerRC14CFrustumPlanes
0x802170cc Exited__24CScriptCameraPitchVolumeFR13CStateManager
0x802170fc Entered__24CScriptCameraPitchVolumeFR13CStateManager
0x80217130 Think__24CScriptCameraPitchVolumeFfR13CStateManager
0x802172f8 sub_80227078
0x802174cc __sinit_RumbleFxTable_cpp
0x80217f6c sub_80227cc0
0x80219030 sub_80228e54
0x802190a0 sub_80228ec4
0x80219204 sub_80229028
0x802192d0 sub_802290f4
0x8021938c sub_802291b0
0x8021941c sub_80229240
0x80219cac sub_80229ad8
0x8021c7ac TooClose__12CElitePirateFR13CStateManagerf
0x8021c848 sub_8022c6c8
0x8021c8c0 ShouldSpecialAttack__12CElitePirateFR13CStateManagerf
0x8021c9a0 ShouldAttack__12CElitePirateFR13CStateManagerf
0x8021ca2c sub_8022c8ac
0x8021d3e0 KnockBack__12CElitePirateFRC9CVector3fR13CStateManagerRC11CDamageInfo14EKnockBackTypef
0x8021d4e0 PreRender__12CElitePirateFR13CStateManagerRC14CFrustumPlanes
0x8021e588 __ct__16CElitePirateDataFRC16CElitePirateData
0x8021e754 __ct__16CElitePirateDataFR12CInputStreami
0x8021e9c0 __sinit_CElitePirate_cpp
0x8021ea0c StopRumble__14CRumbleManagerFs
0x8021ea40 Rumble__14CRumbleManagerFR13CStateManagerRC9CVector3f11ERumbleFxIdf15ERumblePriority
0x8021eb3c Rumble__14CRumbleManagerFR13CStateManager11ERumbleFxIdf15ERumblePriority
0x802200e8 sub_802301ac
0x80220654 sub_80230718
0x80220bd0 sub_80230cc8
0x80220ffc sub_802310f4
0x80221314 Render__16CGrenadeLauncherCFRC13CStateManager
0x80221ca4 __sinit_CGrenadeLauncher_cpp
0x80222718 AddToRenderer__10CShockwaveCFRC14CFrustumPlanesRC13CStateManager
0x80223c88 TickDeferredTimer__20CKnockBackControllerFf
0x80223f78 CalculateExtraHurlVelocity__20CKnockBackControllerFR13CStateManagerff
0x80224278 KnockBack__C20CKnockBackControllerFRC9CVector3fR13CStateManagerR10CPatternedRC11CDamageInfo14EKnockBackTypef
0x80224378 DeferKnockBack__20CKnockBackControllerF11EWeaponType
0x802243e8 TestAvailableState__20CKnockBackControllerCFi
0x8022440c SetAvailableState__20CKnockBackControllerFib
0x802245fc GetAreaLayerCount__16CWorldLayerStateFi
0x8022486c IsLayerActive__16CWorldLayerStateFii
0x802248bc SetLayerActive__16CWorldLayerStateFiib
0x80224afc GLXMemoryInfo::__ct(void)
