0x80003100 __check_pad3
0x80176578 Accept__18CScriptBallTriggerFR8IVisitor
0x801765B0 Think__18CScriptBallTriggerFfR13CStateManager
0x80176838 InhabitantExited__18CScriptBallTriggerFR6CActorR13CStateManager
0x80176890 InhabitantAdded__18CScriptBallTriggerFR6CActorR13CStateManager
0x801768CC __dt__18CScriptBallTriggerFv
0x8017692C __ct__18CScriptBallTriggerF9TUniqueIdRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfoRC9CVector3fRC9CVector3fbfff9CVector3f
0x80176AD8 calculate_ball_aabox__Fv
0x80176B2C __dt__17CPlasmaProjectileFv
0x80176D18 __dt__15CBeamProjectileFv
0x80176E9C UpdateLights__17CPlasmaProjectileFffR13CStateManager
0x8017705C DeletePlasmaLights__17CPlasmaProjectileFR13CStateManager
0x80177138 CreatePlasmaLights__17CPlasmaProjectileFUiRC6CLightR13CStateManager
0x801772A4 SetLightsActive__17CPlasmaProjectileFbR13CStateManager
0x8017735C AcceptScriptMsg__17CPlasmaProjectileF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8017758C RenderMotionBlur__17CPlasmaProjectileCFv
0x80177778 UpdateEnergyPulse__17CPlasmaProjectileFf
0x8017790C RenderBeam__17CPlasmaProjectileCFifRC6CColori
0x80177CD0 ResetBeam__17CPlasmaProjectileFR13CStateManagerb
0x80177DE4 Fire__17CPlasmaProjectileFRC12CTransform4fR13CStateManagerb
0x80177F4C Render__17CPlasmaProjectileCFRC13CStateManager
0x801781A0 AddToRenderer__17CPlasmaProjectileCFRC14CFrustumPlanesRC13CStateManager
0x80178264 CanRenderUnsorted__17CPlasmaProjectileCFRC13CStateManager
0x8017826C UpdateFx__17CPlasmaProjectileFRC12CTransform4ffR13CStateManager
0x8017861C UpdatePlayerEffects__17CPlasmaProjectileFfR13CStateManager
0x8017896C MakeBillboardEffect__17CPlasmaProjectileFRCQ24rstl44optional_object<25TToken<15CGenDescription>>RCQ24rstl49optional_object<30TToken<20CElectricDescription>>RCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>R13CStateManager
0x80178A68 UpdateBeamState__17CPlasmaProjectileFfR13CStateManager
0x80178BEC Touch__17CPlasmaProjectileFR6CActorR13CStateManager
0x80178BF0 Accept__17CPlasmaProjectileFR8IVisitor
0x80178C28 __ct__17CPlasmaProjectileFRC28TToken<18CWeaponDescription>RCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>11EWeaponTypeRC9CBeamInfoRC12CTransform4f14EMaterialTypesRC11CDamageInfo9TUniqueId9TUniqueIdbUi
0x80179380 __sinit_CPlasmaProjectile_cpp
0x8017938C UpdateGrappleArmTransform__7CPlayerFRC9CVector3fR13CStateManagerf
0x801796AC ApplyGrappleForces__7CPlayerFRC11CFinalInputR13CStateManagerf
0x8017A378 ValidateFPPosition__7CPlayerF9CVector3fR13CStateManager
0x8017A668 UpdateGrappleState__7CPlayerFRC11CFinalInputR13CStateManager
0x8017ADEC ApplyGrappleJump__7CPlayerFR13CStateManager
0x8017B020 BeginGrapple__7CPlayerFR9CVector3fR13CStateManager
0x8017B0C4 BreakGrapple__7CPlayerF19EPlayerOrbitRequestR13CStateManager
0x8017B19C SetOrbitRequest__7CPlayerF19EPlayerOrbitRequestR13CStateManager
0x8017B254 SetOrbitRequestForTarget__7CPlayerF9TUniqueId19EPlayerOrbitRequestR13CStateManager
0x8017B2A8 InGrappleJumpCooldown__7CPlayerCFv
0x8017B2E0 PreventFallingCameraPitch__7CPlayerFv
0x8017B2FC OrbitCarcass__7CPlayerFR13CStateManager
0x8017B338 OrbitPoint__7CPlayerFQ27CPlayer16EPlayerOrbitTypeR13CStateManager
0x8017B398 CalculateOrbitZBasedDistance__7CPlayerF16EPlayerOrbitType
0x8017B424 GetHUDOrbitTargetPosition__7CPlayerCFv
0x8017B494 SetOrbitState__7CPlayerFQ27CPlayer17EPlayerOrbitStateR13CStateManager
0x8017B5EC SetOrbitTargetId__7CPlayerF9TUniqueIdR13CStateManager
0x8017B714 UpdateOrbitPosition__7CPlayerFfR13CStateManager
0x8017B7E4 UpdateOrbitZPosition__7CPlayerFv
0x8017B874 UpdateOrbitFixedPosition__7CPlayerFv
0x8017B918 SetOrbitPosition__7CPlayerFfR13CStateManager
0x8017BAA0 UpdateAimTarget__7CPlayerFR13CStateManager
0x8017BD54 UpdateAimTargetTimer__7CPlayerFf
0x8017BD80 ValidateAimTargetId__7CPlayerF9TUniqueIdR13CStateManager
0x8017C260 ValidateObjectForMode__7CPlayerCF9TUniqueIdR13CStateManager
0x8017C544 FindAimTargetId__7CPlayerFR13CStateManager
0x8017C6B4 CheckEnemiesAgainstOrbitZone__7CPlayerCFRCQ24rstl32reserved_vector<9TUniqueId,1024>Q27CPlayer15EPlayerZoneInfoQ27CPlayer15EPlayerZoneTypeR13CStateManager
0x8017CC70 FindOrbitTargetId__7CPlayerFR13CStateManager
0x8017CCA8 UpdateOrbitableObjects__7CPlayerFR13CStateManager
0x8017CFB4 FindBestOrbitableObject__7CPlayerCFRCQ24rstl45vector<9TUniqueId,Q24rstl17rmemory_allocator>Q27CPlayer15EPlayerZoneInfoR13CStateManager
0x8017D9A4 FindOrbitableObjects__7CPlayerCFRCQ24rstl32reserved_vector<9TUniqueId,1024>RQ24rstl45vector<9TUniqueId,Q24rstl17rmemory_allocator>Q27CPlayer15EPlayerZoneInfoQ27CPlayer15EPlayerZoneTypeR13CStateManagerb
0x8017DCCC WithinOrbitScreenBox__7CPlayerCFRC9CVector3fQ27CPlayer15EPlayerZoneInfoQ27CPlayer15EPlayerZoneType
0x8017DDEC WithinOrbitScreenEllipse__7CPlayerCFRC9CVector3fQ27CPlayer15EPlayerZoneInfo
0x8017DED4 CheckOrbitDisableSourceList__7CPlayerFRC13CStateManager
0x8017DFBC CheckOrbitDisableSourceList__7CPlayerCFv
0x8017DFD0 RemoveOrbitDisableSource__7CPlayerF9TUniqueId
0x8017E050 AddOrbitDisableSource__7CPlayerFR13CStateManager9TUniqueId
0x8017E138 UpdateOrbitPreventionTimer__7CPlayerFf
0x8017E154 UpdateOrbitModeTimer__7CPlayerFf
0x8017E188 UpdateOrbitZone__7CPlayerFR13CStateManager
0x8017E1D0 UpdateOrbitInput__7CPlayerFRC11CFinalInputR13CStateManager
0x8017E8E4 ActivateOrbitSource__7CPlayerFR13CStateManager
0x8017E958 UpdateOrbitSelection__7CPlayerFRC11CFinalInputR13CStateManager
0x8017EACC UpdateOrbitOrientation__7CPlayerFR13CStateManager
0x8017EC28 UpdateOrbitTarget__7CPlayerFR13CStateManager
0x8017F034 GetOrbitMaxLockDistance__7CPlayerCFRC13CStateManager
0x8017F058 GetOrbitMaxTargetDistance__7CPlayerCFRC13CStateManager
0x8017F07C ValidateOrbitTargetId__7CPlayerCF9TUniqueIdR13CStateManager
0x8017F324 ValidateCurrentOrbitTargetId__7CPlayerFR13CStateManager
0x8017F910 ValidateOrbitTargetIdAndPointer__7CPlayerCF9TUniqueIdR13CStateManager
0x8017F970 BuildNearListBox__FbRC12CTransform4ffff
0x8017F9D8 __sinit_CPlayerOrbit_cpp
0x8018030C GetActorRelativeVelocities__14CGameCollisionFPC13CPhysicsActorPC13CPhysicsActor
0x801803EC FindNonIntersectingVector__14CGameCollisionFR13CStateManagerRC19CAreaCollisionCacheRC13CPhysicsActorRC19CCollisionPrimitiveRCQ24rstl32reserved_vector<9TUniqueId,1024>
0x8018088C CollisionFailsafe__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheR13CPhysicsActorRC19CCollisionPrimitiveRCQ24rstl32reserved_vector<9TUniqueId,1024>fUi
0x80180EF4 MoveAndCollide__14CGameCollisionFR13CStateManagerR13CPhysicsActorfRC16ICollisionFilterPCQ24rstl32reserved_vector<9TUniqueId,1024>
0x80181BDC MovePlayer__14CGameCollisionFR13CStateManagerR13CPhysicsActorfPCQ24rstl32reserved_vector<9TUniqueId,1024>
0x80181D38 Move__14CGameCollisionFR13CStateManagerR13CPhysicsActorfPCQ24rstl32reserved_vector<9TUniqueId,1024>
0x80181F6C CollideWithStaticBodyNoRot__14CGameCollisionFR13CPhysicsActorRC13CMaterialListRC13CMaterialListRC13CUnitVector3ffb
0x80182100 CollideWithDynamicBodyNoRot__14CGameCollisionFR13CPhysicsActorR13CPhysicsActorRC14CCollisionInfofb
0x801825F0 ResolveCollisions__14CGameCollisionFR13CPhysicsActorP13CPhysicsActorRC18CCollisionInfoList
0x801826CC GetMinExtentForCollisionPrimitive__14CGameCollisionFRC19CCollisionPrimitive
0x80182808 CanBlock__14CGameCollisionFRC13CMaterialListRC9CVector3f
0x801828C8 IsFloor__14CGameCollisionFRC13CMaterialListRC9CVector3f
0x80182910 CollisionImpulseFiniteVsInfinite__Ffff
0x80182928 CollisionImpulseFiniteVsFinite__Fffff
0x8018294C GetCoefficientOfRestitution__14CGameCollisionFRC14CCollisionInfo
0x80182954 ShowCollisionResults__14CGameCollisionFR18CCollisionInfoListRC6CColor
0x80182958 SendMaterialMessage__14CGameCollisionFR13CStateManagerRC13CMaterialListR6CActor
0x801829F0 SendScriptMessages__14CGameCollisionFR13CStateManagerR6CActorP6CActorRC18CCollisionInfoList
0x80182BB8 MakeCollisionCallbacks__14CGameCollisionFR13CStateManagerR13CPhysicsActorRC9TUniqueIdRC18CCollisionInfoList
0x80182CF4 __ct__18CCollisionInfoListFRC18CCollisionInfoList
0x80182E04 DetectStaticCollision_Cached_Moving__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilter9CVector3fR14CCollisionInfoRd
0x801833A0 DetectStaticCollisionBoolean__14CGameCollisionFRC13CStateManagerRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilter
0x801835F8 DetectStaticCollisionBoolean_Cached__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilter
0x801838E0 DetectStaticCollision__14CGameCollisionFRC13CStateManagerRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterR18CCollisionInfoList
0x80183B78 DetectStaticCollision_Cached__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterR18CCollisionInfoList
0x80183EA0 DetectDynamicCollision__14CGameCollisionFRC19CCollisionPrimitiveRC12CTransform4fRCQ24rstl32reserved_vector<9TUniqueId,1024>R9TUniqueIdR18CCollisionInfoListRC13CStateManager
0x80183FCC DetectDynamicCollisionBoolean__14CGameCollisionFRC19CCollisionPrimitiveRC12CTransform4fRCQ24rstl32reserved_vector<9TUniqueId,1024>RC13CStateManager
0x801840DC DetectDynamicCollisionMoving__14CGameCollisionFRC19CCollisionPrimitiveRC12CTransform4fRCQ24rstl32reserved_vector<9TUniqueId,1024>9CVector3fR9TUniqueIdR14CCollisionInfoRdRC13CStateManager
0x801842EC DetectCollision_Cached_Moving__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>9CVector3fR9TUniqueIdR14CCollisionInfoRd
0x801843E4 DetectCollision_Cached__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>R9TUniqueIdR18CCollisionInfoList
0x801844A4 DetectCollision__14CGameCollisionFRC13CStateManagerRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>R9TUniqueIdR18CCollisionInfoList
0x80184564 DetectCollisionBoolean_Cached__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCacheRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>
0x80184614 DetectCollisionBoolean__14CGameCollisionFRC13CStateManagerRC19CCollisionPrimitiveRC12CTransform4fRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>
0x801846C4 BuildAreaCollisionCache__14CGameCollisionFRC13CStateManagerR19CAreaCollisionCache
0x80184808 RayStaticIntersection__14CGameCollisionFRC13CStateManagerRC9CVector3fRC9CVector3ffRC15CMaterialFilter
0x80184B28 RayStaticIntersectionArea__14CGameCollisionFRC9CGameAreaRC9CVector3fRC9CVector3fRC15CMaterialFilter
0x80184BF8 RayStaticIntersectionBool__14CGameCollisionFRC13CStateManagerRC9CVector3fRC9CVector3ffRC15CMaterialFilter
0x80184D10 RayDynamicIntersectionBool__14CGameCollisionFRC13CStateManagerRC9CVector3fRC9CVector3fRC15CMaterialFilterQ24rstl49reserved_vector<9TUniqueId,1024>PC6CActorf
0x80184E6C RayDynamicIntersection__14CGameCollisionFRC13CStateManagerR9TUniqueIdRC9CVector3fRC9CVector3ffRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>
0x801850FC RayWorldIntersection__14CGameCollisionFRC13CStateManagerR9TUniqueIdRC9CVector3fRC9CVector3ffRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>
0x801852F8 NullMovingCollider__14CGameCollisionFRC27CInternalCollisionStructureRC9CVector3fRdR14CCollisionInfo
0x80185300 NullBooleanCollider__14CGameCollisionFRC27CInternalCollisionStructure
0x80185308 NullCollisionCollider__14CGameCollisionFRC27CInternalCollisionStructureR18CCollisionInfoList
0x80185310 InitCollision__14CGameCollisionFv
0x80185620 Add__18CCollisionInfoListFRC14CCollisionInfob
0x80185828 Filter__11CBallFilterCFRC18CCollisionInfoListR18CCollisionInfoList
0x80185850 Filter__12CAABoxFilterCFRC18CCollisionInfoListR18CCollisionInfoList
0x80185878 FilterBoxFloorCollisions__12CAABoxFilterFRC18CCollisionInfoListR18CCollisionInfoList
0x80185A10 MoveObjectAnalytical__15CGroundMovementFR13CStateManagerR13CPhysicsActorfRCQ24rstl32reserved_vector<9TUniqueId,1024>R19CAreaCollisionCacheRfRCQ215CGroundMovement16SMovementOptions
0x80186444 RemoveNormalComponent__15CGroundMovementFRC9CVector3fR9CVector3f
0x801864BC RemoveNormalComponent__15CGroundMovementFRC9CVector3fRC9CVector3fR9CVector3fRf
0x80186674 RemovePositiveZComponentFromNormal__FR9CVector3f
0x801866FC MoveGroundCollider_New__15CGroundMovementFR13CStateManagerR13CPhysicsActorfPCQ24rstl32reserved_vector<9TUniqueId,1024>
0x80187F4C __ct__Q215CGroundMovement16SMovementOptionsFRCQ215CGroundMovement16SMovementOptions
0x8018800C CollisionDamping__15CGroundMovementFRC9CVector3fRC9CVector3fRC9CVector3fff
0x801881F8 MoveGroundColliderXY__15CGroundMovementFR19CAreaCollisionCacheR13CStateManagerR13CPhysicsActorRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>f
0x80188BD0 MoveGroundColliderZ__15CGroundMovementFR19CAreaCollisionCacheR13CStateManagerR13CPhysicsActorRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>fRfR18CCollisionInfoListR9TUniqueId
0x80188F7C ResolveUpDown__15CGroundMovementFR19CAreaCollisionCacheR13CStateManagerR13CPhysicsActorRC15CMaterialFilterRCQ24rstl32reserved_vector<9TUniqueId,1024>ffRfR18CCollisionInfoList
0x80189298 MoveGroundCollider__15CGroundMovementFR13CStateManagerR13CPhysicsActorfPCQ24rstl32reserved_vector<9TUniqueId,1024>
0x80189C30 CheckFalling__15CGroundMovementFR13CPhysicsActorR13CStateManagerf
0x80189D94 __dt__13CNewIntroBossFv
0x80189E58 StopRumble__13CNewIntroBossFR13CStateManager
0x80189EA0 DeleteBeam__13CNewIntroBossFR13CStateManager
0x80189F64 Accept__13CNewIntroBossFR8IVisitor
0x80189F9C GetRenderBounds__13CNewIntroBossCFRC12CTransform4f
0x8018A014 AddToRenderer__13CNewIntroBossCFRC14CFrustumPlanesRC13CStateManager
0x8018A038 OnScanStateChange__13CNewIntroBossFQ26CActor10EScanStateR13CStateManager
0x8018A104 AcceptScriptMsg__13CNewIntroBossF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8018ACC4 Generate__13CNewIntroBossFR13CStateManager9EStateMsgf
0x8018AE78 AIStage__13CNewIntroBossFR13CStateManagerf
0x8018AEB8 AnimOver__13CNewIntroBossFR13CStateManagerf
0x8018AECC InAttackPosition__13CNewIntroBossFR13CStateManagerf
0x8018AF3C ShouldAttack__13CNewIntroBossFR13CStateManagerf
0x8018AFA0 Attack__13CNewIntroBossFR13CStateManager9EStateMsgf
0x8018B194 Patrol__13CNewIntroBossFR13CStateManager9EStateMsgf
0x8018B344 ShouldTurn__13CNewIntroBossFR13CStateManagerf
0x8018B48C Think__13CNewIntroBossFfR13CStateManager
0x8018BA34 GetTouchBounds__13CNewIntroBossCFv
0x8018BA40 DoUserAnimEvent__13CNewIntroBossFR13CStateManagerRC13CInt32POINode14EUserEventType
0x8018BCDC PlayerPos__13CNewIntroBossCFRC13CStateManager
0x8018BE78 ProjectileInfo__13CNewIntroBossFv
0x8018BE80 __ct__13CNewIntroBossF9TUniqueIdRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfoRC12CTransform4fRC10CModelDataRC14CPatternedInfoRC16CActorParametersfUiRC11CDamageInfoUiUiUiUi
0x8018C0A4 GetNextAttackTime__13CNewIntroBossCFR13CStateManager
0x8018C158 GetGenerateForHealth__13CNewIntroBossCFRC13CStateManager
0x8018C1B4 GetLocoForHealth__13CNewIntroBossCFRC13CStateManager
0x8018C228 AcceptScriptMsg__11CPhazonBeamF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8018C28C CreateBeam__11CPhazonBeamFR13CStateManager
0x8018C380 IsLoaded__11CPhazonBeamCFv
0x8018C3D4 Unload__11CPhazonBeamFR13CStateManager
0x8018C420 Load__11CPhazonBeamFb
0x8018C4DC StopBeam__11CPhazonBeamFR13CStateManagerb
0x8018C518 UpdateBeam__11CPhazonBeamFfRC12CTransform4fRC9CVector3fR13CStateManager
0x8018C5BC Update__11CPhazonBeamFfR13CStateManager
0x8018C894 Fire__11CPhazonBeamFbfQ212CPlayerState12EChargeStageRC12CTransform4fR13CStateManager9TUniqueId
0x8018C9E4 Draw__11CPhazonBeamCFbRC13CStateManagerRC12CTransform4fRC11CModelFlagsPC12CActorLights
0x8018CCB0 DrawMuzzleFx__11CPhazonBeamCFRC13CStateManager
0x8018CCFC UpdateGunFx__11CPhazonBeamFbfRC13CStateManagerRC12CTransform4f
0x8018CD98 PostRenderGunFx__11CPhazonBeamFRC13CStateManagerRC12CTransform4f
0x8018CE04 PreRenderGunFx__11CPhazonBeamFRC13CStateManagerRC12CTransform4f
0x8018CEB4 IsFiring__11CPhazonBeamCFRC13CStateManager
0x8018CECC ReInitVariables__11CPhazonBeamFv
0x8018CF70 __dt__11CPhazonBeamFv
0x8018D040 __ct__11CPhazonBeamFUi11EWeaponType9TUniqueId14EMaterialTypesRC9CVector3f
0x8018D264 __dt__21CScriptTargetingPointFv
0x8018D2C4 Render__21CScriptTargetingPointCFRC13CStateManager
0x8018D2C8 AddToRenderer__21CScriptTargetingPointCFRC14CFrustumPlanesRC13CStateManager
0x8018D2CC Think__21CScriptTargetingPointFfR13CStateManager
0x8018D2E8 GetLocked__21CScriptTargetingPointCFv
0x8018D2FC AcceptScriptMsg__21CScriptTargetingPointF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8018D378 Accept__21CScriptTargetingPointFR8IVisitor
0x8018D3B0 __ct__21CScriptTargetingPointF9TUniqueIdRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfoRC12CTransform4fb
0x8018D4BC __dt__11CBSWallHangFv
0x8018D518 IsMoving__11CBSWallHangCFv
0x8018D520 GetBodyStateTransition__11CBSWallHangFfR15CBodyController
0x8018D57C FixInPlace__11CBSWallHangFR15CBodyController
0x8018D5D0 CheckForLand__11CBSWallHangFR15CBodyControllerR13CStateManager
0x8018D754 CheckForWall__11CBSWallHangFR15CBodyControllerR13CStateManager
0x8018DA64 nullsub_134
0x8018DA68 UpdateBody__11CBSWallHangFfR15CBodyControllerR13CStateManager
0x8018E89C Start__11CBSWallHangFR15CBodyControllerR13CStateManager
0x8018E9E8 ApplyGravity__11CBSWallHangCFv
0x8018EA10 CanShoot__11CBSWallHangCFv
0x8018EA24 ApplyHeadTracking__11CBSWallHangCFv
0x8018EA44 ApplyAnimationDeltas__11CBSWallHangCFv
0x8018EA84 IsInAir__11CBSWallHangCFRC15CBodyController
0x8018EAB4 SetLaunchVelocity__11CBSWallHangFR15CBodyController
0x8018EB4C __ct__11CBSWallHangFv
0x8018EBB4 __dt__14CScriptEMPulseFv
0x8018EC5C AddToRenderer__14CScriptEMPulseCFRC14CFrustumPlanesRC13CStateManager
0x8018ECAC Touch__14CScriptEMPulseFR6CActorR13CStateManager
0x8018EE10 CalculateRenderBounds__14CScriptEMPulseFv
0x8018EE74 GetTouchBounds__14CScriptEMPulseCFv
0x8018EEE4 CalculateBoundingBox__14CScriptEMPulseCFv
0x8018EF4C Think__14CScriptEMPulseFfR13CStateManager
0x8018EFF8 Accept__14CScriptEMPulseFR8IVisitor
0x8018F030 AcceptScriptMsg__14CScriptEMPulseF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8018F1AC __ct__14CScriptEMPulseF9TUniqueIdRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfoRC12CTransform4fbfffffUi
0x8018F364 Update__23CHudBossEnergyInterfaceFf
0x8018F47C SetAlpha__23CHudBossEnergyInterfaceFf
0x8018F484 SetBossParams__23CHudBossEnergyInterfaceFbRCQ24rstl66basic_string<w,Q24rstl14char_traits<w>,Q24rstl17rmemory_allocator>
0x8018F540 __ct__23CHudBossEnergyInterfaceFR9CGuiFrame
0x8018F620 Update__19CHudEnergyInterfaceFff
0x8018F930 SetEnergyLow__19CHudEnergyInterfaceFb
0x8018FA54 SetFlashMagnitude__19CHudEnergyInterfaceFf
0x8018FA98 SetNumFilledEnergyTanks__19CHudEnergyInterfaceFi
0x8018FAC0 SetNumTotalEnergyTanks__19CHudEnergyInterfaceFi
0x8018FAE8 SetCurrEnergy__19CHudEnergyInterfaceFf
0x8018FB34 __ct__19CHudEnergyInterfaceFR9CGuiFramefiibi
0x8018FE7C XRayEnergyCoordFunc__19CHudEnergyInterfaceFf
0x8018FF18 ThermalEnergyCoordFunc__19CHudEnergyInterfaceFf
0x8018FF44 BallEnergyCoordFunc__19CHudEnergyInterfaceFf
0x8018FF70 BossEnergyCoordFunc__23CHudBossEnergyInterfaceFf
0x8018FFA0 CombatEnergyCoordFunc__19CHudEnergyInterfaceFf
0x80190038 __dt__21CHudFreeLookInterfaceFv
0x80190094 Update__21CHudFreeLookInterfaceFf
0x8019019C UpdateVisibility__21CHudFreeLookInterfaceFv
0x80190234 SetIsVisibleGame__21CHudFreeLookInterfaceFb
0x80190260 SetIsVisibleDebug__21CHudFreeLookInterfaceFb
0x8019028C SetFreeLookState__21CHudFreeLookInterfaceFbbbf
0x8019049C __ct__21CHudFreeLookInterfaceFR9CGuiFrame8EHudTypebbb
0x80190654 Update__25CHudFreeLookInterfaceXRayFf
0x801906E0 UpdateVisibility__25CHudFreeLookInterfaceXRayFv
0x80190778 SetIsVisibleGame__25CHudFreeLookInterfaceXRayFb
0x801907A4 SetIsVisibleDebug__25CHudFreeLookInterfaceXRayFb
0x801907D0 SetFreeLookState__25CHudFreeLookInterfaceXRayFbbbf
0x80190900 __ct__25CHudFreeLookInterfaceXRayFR9CGuiFramebbUi
0x80190A68 __dt__25CHudFreeLookInterfaceXRayFv
0x80190AC4 Update__19CHudHelmetInterfaceFf
0x80190B5C SetHudLagOffset__19CHudHelmetInterfaceFRC9CVector3f
0x80190B88 SetHudLagRotation__19CHudHelmetInterfaceFRC9CMatrix3f
0x80190BC4 AddHelmetLightValue__19CHudHelmetInterfaceFf
0x80190C20 UpdateCameraDebugSettings__19CHudHelmetInterfaceFfff
0x80190CFC UpdateVisibility__19CHudHelmetInterfaceFv
0x80190D84 UpdateHelmetAlpha__19CHudHelmetInterfaceFv
0x80190E08 SetIsVisibleDebug__19CHudHelmetInterfaceFbb
0x80190E40 __ct__19CHudHelmetInterfaceFR9CGuiFrame
0x80190FD8 Update__20CHudMissileInterfaceFfRC13CStateManager
0x80191808 UpdateVisibility__20CHudMissileInterfaceFRC13CStateManager
0x801918A4 SetIsVisibleGame__20CHudMissileInterfaceFbRC13CStateManager
0x801918D4 SetIsMissilesActive__20CHudMissileInterfaceFb
0x801918E4 SetChargeBeamFactor__20CHudMissileInterfaceFf
0x801918EC SetNumMissiles__20CHudMissileInterfaceFiRC13CStateManager
0x801919EC SetMissileCapacity__20CHudMissileInterfaceFf
0x801919F4 __ct__20CHudMissileInterfaceFR9CGuiFrameiifbUiRC13CStateManager
0x80191D40 GetMissileInventoryStatus__20CHudMissileInterfaceFv
0x80191D98 XRayMissileBarCoordFunc__20CHudMissileInterfaceFf
0x80191E34 ThermalMissileBarCoordFunc__20CHudMissileInterfaceFf
0x80191EB0 CombatMissileBarCoordFunc__20CHudMissileInterfaceFf
0x80191EE0 DoDrawRadarPaint__18CHudRadarInterfaceCFf
0x80191FC4 DrawRadarPaint__18CHudRadarInterfaceCFRC9CVector3fffRCQ218CHudRadarInterface20SRadarPaintDrawParms
0x801921D4 Draw__18CHudRadarInterfaceCFRC13CStateManagerf
0x80192820 Update__18CHudRadarInterfaceFfRC13CStateManager
0x8019298C SetIsVisibleGame__18CHudRadarInterfaceFb
0x801929DC __ct__18CHudRadarInterfaceFR9CGuiFrameRC13CStateManager
0x80192AD8 __dt__19CHudThreatInterfaceFv
0x80192B34 Update__19CHudThreatInterfaceFf
0x801932F0 UpdateVisibility__19CHudThreatInterfaceFv
0x8019336C SetIsVisibleGame__19CHudThreatInterfaceFb
0x80193398 SetIsVisibleDebug__19CHudThreatInterfaceFb
0x801933C4 SetThreatDistance__19CHudThreatInterfaceFf
0x801933CC __ct__19CHudThreatInterfaceFR9CGuiFramef
0x8019367C XRayThreatBarCoordFunc__19CHudThreatInterfaceFf
0x80193710 ThermalThreatBarCoordFunc__19CHudThreatInterfaceFf
0x80193788 CombatThreatBarCoordFunc__19CHudThreatInterfaceFf
0x801937B8 UpdateMenuWidgetTransform__17CHudVisorBeamMenuFiR10CGuiWidgetf
0x801939E0 SetIsVisibleGame__17CHudVisorBeamMenuFb
0x80193A60 Update__17CHudVisorBeamMenuFfb
0x801942D8 UpdateHudAlpha__17CHudVisorBeamMenuFf
0x80194374 SetPlayerHas__17CHudVisorBeamMenuFRCQ24rstl20reserved_vector<b,4>
0x801943F0 SetSelection__17CHudVisorBeamMenuFiif
0x80194570 __ct__17CHudVisorBeamMenuFR9CGuiFrameQ217CHudVisorBeamMenu14EVisorBeamMenuRCQ24rstl20reserved_vector<b,4>
0x8019497C __dt__24CHudDecoInterfaceThermalFv
0x80194A30 UpdateCameraDebugSettings__24CHudDecoInterfaceThermalFfff
0x80194AB8 Update__24CHudDecoInterfaceThermalFfRC13CStateManager
0x80194CCC SetDamageTransform__24CHudDecoInterfaceThermalFRC9CMatrix3fRC9CVector3f
0x80194CD0 SetHudOffset__24CHudDecoInterfaceThermalFRC9CVector3f
0x80194CEC SetReticuleTransform__24CHudDecoInterfaceThermalFRC9CMatrix3f
0x80194D10 SetHudRotation__24CHudDecoInterfaceThermalFRC11CQuaternion
